년.월.일,현재지수,대비,등락률...,시가지수,고가지수,저가지수,거래량.천주..외국주미포함,거래량.천주..외국주포함,거래대금.원..외국주미포함,거래대금.원..외국주포함,상장시가총액.원..외국주미포함,상장시가총액.원..외국주포함
2007-06-26,"1,749.55",-8.18,-0.47,"1,762.48","1,768.69","1,732.44",0,"401,034",0,"5,320,364,180,588",0,"860,123,472,353,960"
2007-06-27,"1,733.10",-16.45,-0.94,"1,749.01","1,749.01","1,724.82",0,"306,932",0,"5,255,231,567,037",0,"858,668,335,653,880"
2007-06-28,"1,751.75",18.65,1.08,"1,745.82","1,752.24","1,737.93",0,"282,804",0,"4,728,265,495,844",0,"867,495,473,668,455"
2007-06-29,"1,743.60",-8.15,-0.47,"1,755.84","1,766.25","1,742.88",0,"281,676",0,"5,390,270,307,041",0,"863,539,798,470,650"
2007-07-02,"1,771.35",27.75,1.59,"1,741.41","1,771.39","1,736.63",0,"302,331",0,"4,649,067,431,809",0,"876,984,895,050,975"
2007-07-03,"1,805.50",34.15,1.93,"1,791.69","1,806.06","1,787.45",0,"401,957",0,"6,992,391,089,388",0,"893,667,643,858,425"
2007-07-04,"1,838.41",32.91,1.82,"1,815.77","1,838.82","1,814.44",0,"417,011",0,"7,481,390,284,301",0,"909,782,598,224,305"
2007-07-05,"1,847.79",9.38,0.51,"1,841.56","1,865.52","1,836.93",0,"534,045",0,"8,360,108,888,006",0,"914,601,031,324,655"
2007-07-06,"1,861.01",13.22,0.72,"1,855.03","1,863.01","1,838.75",0,"414,382",0,"7,222,092,906,229",0,"921,687,914,659,490"
2007-07-09,"1,883.59",22.58,1.21,"1,870.35","1,890.83","1,865.79",0,"430,588",0,"7,122,457,256,254",0,"933,302,730,122,050"
2007-07-10,"1,894.53",10.94,0.58,"1,887.35","1,895.98","1,881.36",0,"406,271",0,"6,499,679,708,559",0,"938,214,632,984,630"
2007-07-11,"1,889.96",-4.57,-0.24,"1,880.71","1,904.35","1,875.43",0,"473,883",0,"6,425,137,740,942",0,"935,996,129,238,705"
2007-07-12,"1,909.75",19.79,1.05,"1,897.59","1,922.25","1,897.59",0,"445,537",0,"7,069,439,458,613",0,"945,854,541,639,910"
2007-07-13,"1,962.93",53.18,2.78,"1,946.08","1,962.94","1,941.55",0,"507,570",0,"9,444,156,111,125",0,"972,432,751,545,080"
2007-07-16,"1,949.51",-13.42,-0.68,"1,965.66","1,972.33","1,932.86",0,"519,503",0,"7,897,543,070,870",0,"965,372,218,823,405"
2007-07-18,"1,930.70",-18.81,-0.96,"1,953.25","1,956.82","1,930.51",0,"634,999",0,"8,563,814,950,868",0,"955,874,803,405,955"
2007-07-19,"1,937.90",7.2,0.37,"1,935.10","1,950.86","1,922.14",0,"586,289",0,"7,064,338,657,310",0,"959,077,634,092,195"
2007-07-20,"1,983.54",45.64,2.36,"1,949.50","1,983.54","1,939.69",0,"638,754",0,"8,173,141,531,943",0,"981,677,342,032,085"
2007-07-23,"1,993.05",9.51,0.48,"1,978.05","1,993.97","1,968.55",0,"538,578",0,"8,115,959,391,925",0,"986,403,775,537,960"
2007-07-24,"1,992.26",-0.79,-0.04,"2,001.52","2,005.02","1,975.75",0,"589,378",0,"8,341,427,928,715",0,"985,856,565,838,460"
2007-07-25,"2,004.22",11.96,0.6,"1,992.16","2,011.17","1,962.16",0,"588,350",0,"8,733,848,803,025",0,"996,520,178,272,290"
2007-07-26,"1,963.54",-40.68,-2.03,"2,012.04","2,015.48","1,963.46",0,"617,007",0,"9,324,396,890,919",0,"976,275,717,075,590"
2007-07-27,"1,883.22",-80.32,-4.09,"1,924.01","1,924.11","1,863.39",0,"517,224",0,"9,264,955,033,550",0,"936,695,400,809,435"
2007-07-30,"1,906.71",23.49,1.25,"1,874.08","1,906.71","1,859.12",0,"386,210",0,"6,709,263,747,800",0,"948,229,021,270,560"
2007-07-31,"1,933.27",26.56,1.39,"1,915.45","1,933.27","1,899.56",0,"373,768",0,"6,763,413,085,263",0,"961,205,968,141,620"
2007-08-01,"1,856.45",-76.82,-3.97,"1,920.07","1,920.07","1,836.28",0,"389,623",0,"8,152,282,158,470",0,"923,182,724,144,150"
2007-08-02,"1,853.07",-3.38,-0.18,"1,874.98","1,890.81","1,810.62",0,"371,815",0,"6,901,889,885,228",0,"921,501,241,679,215"
2007-08-03,"1,876.80",23.73,1.28,"1,875.07","1,890.63","1,865.75",0,"350,262",0,"5,883,600,249,593",0,"933,494,966,854,690"
2007-08-06,"1,855.05",-21.75,-1.16,"1,832.54","1,855.36","1,829.22",0,"325,170",0,"5,105,465,265,296",0,"922,288,882,014,380"
2007-08-07,"1,859.82",4.77,0.26,"1,888.58","1,888.76","1,849.68",0,"315,654",0,"5,157,645,316,315",0,"924,748,773,381,615"
2007-08-08,"1,903.41",43.59,2.34,"1,879.61","1,905.22","1,873.99",0,"381,959",0,"6,382,810,272,043",0,"946,292,661,875,230"
2007-08-09,"1,908.68",5.27,0.28,"1,923.99","1,928.64","1,899.32",0,"413,873",0,"6,870,339,943,745",0,"949,036,104,291,745"
2007-08-10,"1,828.49",-80.19,-4.2,"1,853.22","1,854.62","1,814.30",0,"388,049",0,"7,147,241,401,939",0,"909,349,572,637,880"
2007-08-13,"1,849.26",20.77,1.14,"1,840.89","1,849.31","1,820.96",0,"330,052",0,"5,038,303,450,235",0,"919,549,656,575,775"
2007-08-14,"1,817.89",-31.37,-1.7,"1,841.15","1,857.13","1,801.07",0,"405,732",0,"5,747,447,465,393",0,"904,214,175,711,235"
2007-08-16,"1,691.98",-125.91,-6.93,"1,754.19","1,755.32","1,681.71",0,"508,224",0,"8,453,546,929,469",0,"841,535,085,544,585"
2007-08-17,"1,638.07",-53.91,-3.19,"1,702.66","1,705.17","1,626.87","493,204","493,204","7,384,078,910,230","7,384,078,910,230","815,188,116,830,000","815,188,116,830,000"
2007-08-20,"1,731.27",93.2,5.69,"1,700.48","1,732.39","1,693.42","366,720","366,720","6,100,631,416,081","6,100,631,416,081","861,307,666,878,280","861,307,666,878,280"
2007-08-21,"1,736.18",4.91,0.28,"1,740.85","1,764.25","1,721.18","458,897","458,897","5,616,686,051,633","5,616,686,051,633","864,115,351,069,705","864,115,351,069,705"
2007-08-22,"1,759.50",23.32,1.34,"1,741.93","1,764.61","1,737.06","402,645","402,645","5,138,705,599,072","5,138,705,599,072","875,565,595,573,915","875,565,595,573,915"
2007-08-23,"1,799.72",40.22,2.29,"1,801.48","1,816.19","1,795.07","394,699","394,699","5,998,596,229,553","5,998,596,229,553","895,478,946,012,965","895,478,946,012,965"
2007-08-24,"1,791.33",-8.39,-0.47,"1,793.17","1,802.71","1,775.07","376,032","376,032","4,943,014,665,471","4,943,014,665,471","891,322,272,042,270","891,322,272,042,270"
2007-08-27,"1,803.03",11.7,0.65,"1,825.97","1,834.65","1,802.58","366,028","366,028","5,081,557,081,631","5,081,557,081,631","896,921,597,066,140","896,921,597,066,140"
2007-08-28,"1,829.31",26.28,1.46,"1,806.58","1,829.43","1,792.07","414,126","414,126","5,809,555,357,020","5,809,555,357,020","910,058,740,956,035","910,058,740,956,035"
2007-08-29,"1,826.19",-3.12,-0.17,"1,773.59","1,831.23","1,773.05","385,911","385,911","7,088,009,967,871","7,088,009,967,871","908,178,142,281,005","908,178,142,281,005"
2007-08-30,"1,841.70",15.51,0.85,"1,859.45","1,866.32","1,836.09","423,271","423,271","5,933,555,703,105","5,933,555,703,105","916,037,897,670,245","916,037,897,670,245"
2007-08-31,"1,873.24",31.54,1.71,"1,844.28","1,873.35","1,844.09","360,374","360,374","6,233,831,243,224","6,233,831,243,224","932,094,722,942,375","932,094,722,942,375"
2007-09-03,"1,881.81",8.57,0.46,"1,876.92","1,881.92","1,863.21","385,653","385,653","4,996,488,244,344","4,996,488,244,344","936,433,215,187,455","936,433,215,187,455"
2007-09-04,"1,874.74",-7.07,-0.38,"1,881.17","1,899.66","1,871.87","425,711","425,711","5,555,059,694,740","5,555,059,694,740","933,129,785,918,575","933,129,785,918,575"
2007-09-05,"1,865.59",-9.15,-0.49,"1,883.83","1,898.67","1,859.52","382,865","382,865","5,721,469,063,020","5,721,469,063,020","928,713,281,707,890","928,713,281,707,890"
2007-09-06,"1,888.81",23.22,1.24,"1,862.00","1,889.06","1,844.64","447,294","447,294","5,393,110,489,615","5,393,110,489,615","939,977,419,856,420","939,977,419,856,420"
2007-09-07,"1,884.90",-3.91,-0.21,"1,886.60","1,899.04","1,869.56","392,541","392,541","5,389,720,907,260","5,389,720,907,260","937,978,021,777,040","937,978,021,777,040"
2007-09-10,"1,835.87",-49.03,-2.6,"1,845.59","1,846.82","1,811.34","360,191","360,191","4,845,629,008,211","4,845,629,008,211","913,891,169,404,770","913,891,169,404,770"
2007-09-11,"1,847.36",11.49,0.63,"1,844.68","1,851.35","1,827.90","420,500","420,500","4,876,981,989,477","4,876,981,989,477","919,635,803,980,095","919,635,803,980,095"
2007-09-12,"1,813.52",-33.84,-1.83,"1,853.94","1,855.31","1,813.33","433,936","433,936","5,062,684,286,527","5,062,684,286,527","902,984,976,440,970","902,984,976,440,970"
2007-09-13,"1,848.02",34.5,1.9,"1,817.87","1,848.99","1,805.88","338,425","338,425","5,821,321,876,072","5,821,321,876,072","920,031,683,615,985","920,031,683,615,985"
2007-09-14,"1,870.02",22,1.19,"1,856.17","1,875.95","1,849.37","373,101","373,101","5,520,770,364,138","5,520,770,364,138","930,664,143,117,570","930,664,143,117,570"
2007-09-17,"1,871.68",1.66,0.09,"1,873.65","1,876.04","1,853.45","315,811","315,811","4,392,704,418,500","4,392,704,418,500","931,362,950,813,985","931,362,950,813,985"
2007-09-18,"1,838.61",-33.07,-1.77,"1,867.61","1,870.83","1,837.22","403,835","403,835","4,954,222,216,493","4,954,222,216,493","915,174,629,584,575","915,174,629,584,575"
2007-09-19,"1,902.65",64.04,3.48,"1,892.78","1,905.75","1,886.95","480,112","480,112","7,314,068,331,261","7,314,068,331,261","946,771,680,105,315","946,771,680,105,315"
2007-09-20,"1,908.97",6.32,0.33,"1,902.23","1,915.19","1,894.76","441,854","441,854","6,528,880,603,405","6,528,880,603,405","949,815,806,434,850","949,815,806,434,850"
2007-09-21,"1,919.26",10.29,0.54,"1,909.37","1,921.23","1,902.11","440,059","440,059","6,278,584,503,163","6,278,584,503,163","958,785,804,370,655","958,785,804,370,655"
2007-09-27,"1,945.28",26.02,1.36,"1,944.87","1,952.39","1,935.02","394,523","394,523","7,229,450,743,970","7,229,450,743,970","971,904,679,164,525","971,904,679,164,525"
2007-09-28,"1,946.48",1.2,0.06,"1,950.99","1,951.18","1,936.86","541,690","541,690","6,499,426,592,266","6,499,426,592,266","974,020,973,115,240","974,020,973,115,240"
2007-10-01,"1,962.67",16.19,0.83,"1,948.78","1,970.11","1,946.13","436,097","436,097","5,634,609,446,550","5,634,609,446,550","981,846,480,357,830","981,846,480,357,830"
2007-10-02,"2,014.09",51.42,2.62,"1,991.00","2,014.96","1,981.64","473,922","473,922","8,245,321,741,777","8,245,321,741,777","1,007,258,953,579,780","1,007,258,953,579,780"
2007-10-04,"2,003.60",-10.49,-0.52,"1,998.56","2,013.21","1,992.01","462,563","462,563","8,422,175,146,298","8,422,175,146,298","1,001,814,166,886,680","1,001,814,166,886,680"
2007-10-05,"1,996.03",-7.57,-0.38,"2,007.84","2,009.68","1,990.82","380,390","380,390","6,684,695,982,894","6,684,695,982,894","998,143,428,156,385","998,143,428,156,385"
2007-10-08,"2,012.82",16.79,0.84,"2,020.34","2,022.01","2,002.43","504,195","504,195","7,927,065,923,695","7,927,065,923,695","1,006,408,165,839,100","1,006,408,165,839,100"
2007-10-09,"2,014.13",1.31,0.07,"2,014.94","2,022.87","1,995.05","471,522","471,522","7,502,359,119,268","7,502,359,119,268","1,006,836,848,695,590","1,006,836,848,695,590"
2007-10-10,"2,041.12",26.99,1.34,"2,033.69","2,044.78","2,026.90","368,708","368,708","7,359,373,763,300","7,359,373,763,300","1,015,407,986,192,870","1,015,407,986,192,870"
2007-10-11,"2,058.85",17.73,0.87,"2,040.35","2,058.87","2,033.45","519,170","519,170","10,559,757,274,802","10,559,757,274,802","1,024,157,538,729,070","1,024,157,538,729,070"
2007-10-12,"2,026.44",-32.41,-1.57,"2,047.67","2,057.39","2,020.80","456,901","456,901","9,210,526,140,810","9,210,526,140,810","1,008,420,006,120,230","1,008,420,006,120,230"
2007-10-15,"2,035.39",8.95,0.44,"2,043.93","2,047.02","2,012.04","383,874","383,874","7,581,267,079,875","7,581,267,079,875","1,012,677,630,618,860","1,012,677,630,618,860"
2007-10-16,"2,005.76",-29.63,-1.46,"2,014.36","2,042.84","2,001.30","548,706","548,706","10,559,118,922,987","10,559,118,922,987","997,749,791,839,900","997,749,791,839,900"
2007-10-17,"1,983.94",-21.82,-1.09,"2,000.39","2,009.67","1,933.82","507,310","507,310","9,224,439,014,687","9,224,439,014,687","987,294,978,867,560","987,294,978,867,560"
2007-10-18,"2,005.09",21.15,1.07,"1,989.60","2,012.32","1,977.50","426,885","426,885","8,825,587,636,378","8,825,587,636,378","997,707,724,842,035","997,707,724,842,035"
2007-10-19,"1,970.10",-34.99,-1.75,"2,003.27","2,003.27","1,970.10","390,278","390,278","7,486,607,737,806","7,486,607,737,806","980,662,224,208,500","980,662,224,208,500"
2007-10-22,"1,903.81",-66.29,-3.36,"1,901.15","1,910.19","1,875.23","354,483","354,483","7,092,172,956,127","7,092,172,956,127","948,030,824,326,895","948,030,824,326,895"
2007-10-23,"1,947.98",44.17,2.32,"1,936.92","1,952.32","1,909.61","371,171","371,171","7,292,644,194,792","7,292,644,194,792","970,713,596,755,590","970,713,596,755,590"
2007-10-24,"1,933.36",-14.62,-0.75,"1,966.55","2,003.20","1,923.07","481,128","481,128","9,259,530,902,888","9,259,530,902,888","963,437,067,074,325","963,437,067,074,325"
2007-10-25,"1,976.75",43.39,2.24,"1,967.08","1,982.19","1,941.05","453,612","453,612","8,222,139,424,644","8,222,139,424,644","985,029,867,180,255","985,029,867,180,255"
2007-10-26,"2,028.06",51.31,2.6,"1,987.20","2,028.07","1,968.82","438,858","438,858","9,288,448,612,132","9,288,448,612,132","1,010,724,611,142,830","1,010,724,611,142,830"
2007-10-29,"2,062.92",34.86,1.72,"2,051.62","2,070.86","2,044.09","481,228","481,228","9,173,176,412,164","9,173,176,412,164","1,028,026,869,006,260","1,028,026,869,006,260"
2007-10-30,"2,052.37",-10.55,-0.51,"2,058.78","2,066.00","2,037.75","402,154","402,154","7,829,128,908,273","7,829,128,908,273","1,023,074,945,022,790","1,023,074,945,022,790"
2007-10-31,"2,064.85",12.48,0.61,"2,052.60","2,065.53","2,043.93","365,439","365,439","7,821,071,148,961","7,821,071,148,961","1,029,274,302,742,250","1,029,274,302,742,250"
2007-11-01,"2,063.14",-1.71,-0.08,"2,085.33","2,085.45","2,048.68","401,963","401,963","8,935,809,570,484","8,935,809,570,484","1,028,595,503,038,090","1,028,595,503,038,090"
2007-11-02,"2,019.34",-43.8,-2.12,"2,014.65","2,049.62","2,014.65","388,387","388,387","8,907,541,463,497","8,907,541,463,497","1,006,894,557,784,690","1,006,894,557,784,690"
2007-11-05,"2,015.76",-3.58,-0.18,"2,025.04","2,027.21","1,992.24","300,210","300,210","7,328,975,810,156","7,328,975,810,156","1,005,070,866,998,260","1,005,070,866,998,260"
2007-11-06,"2,054.24",38.48,1.91,"2,023.41","2,055.53","2,020.24","312,248","312,248","7,473,607,518,208","7,473,607,518,208","1,024,273,450,289,400","1,024,273,450,289,400"
2007-11-07,"2,043.19",-11.05,-0.54,"2,074.18","2,085.03","2,043.19","339,566","339,566","8,723,993,880,979","8,723,993,880,979","1,019,301,035,405,610","1,019,301,035,405,610"
2007-11-08,"1,979.56",-63.63,-3.11,"2,009.64","2,022.61","1,971.95","330,636","330,636","8,614,072,457,722","8,614,072,457,722","990,419,275,784,490","990,419,275,784,490"
2007-11-09,"1,990.47",10.91,0.55,"2,001.11","2,017.37","1,968.86","366,608","366,608","8,905,292,855,518","8,905,292,855,518","995,913,463,198,980","995,913,463,198,980"
2007-11-12,"1,923.42",-67.05,-3.37,"1,957.78","1,957.78","1,901.87","312,694","312,694","7,030,307,075,854","7,030,307,075,854","963,078,394,352,190","963,078,394,352,190"
2007-11-13,"1,932.89",9.47,0.49,"1,928.78","1,935.93","1,887.76","394,895","394,895","7,429,444,276,568","7,429,444,276,568","967,515,054,832,345","967,515,054,832,345"
2007-11-14,"1,972.58",39.69,2.05,"1,982.93","1,984.84","1,956.90","362,094","362,094","7,934,954,852,551","7,934,954,852,551","987,164,610,257,105","987,164,610,257,105"
2007-11-15,"1,947.74",-24.84,-1.26,"1,970.13","1,985.38","1,932.03","367,679","367,679","7,999,286,299,125","7,999,286,299,125","974,610,895,555,500","974,610,895,555,500"
2007-11-16,"1,926.20",-21.54,-1.11,"1,916.88","1,928.93","1,890.25","304,256","304,256","6,435,347,079,595","6,435,347,079,595","963,723,107,786,030","963,723,107,786,030"
2007-11-19,"1,893.47",-32.73,-1.7,"1,936.38","1,936.50","1,892.87","292,324","292,324","5,175,288,632,339","5,175,288,632,339","947,541,136,904,085","947,541,136,904,085"
2007-11-20,"1,872.24",-21.23,-1.12,"1,853.41","1,875.46","1,819.18","331,755","331,755","6,268,519,733,300","6,268,519,733,300","936,940,517,139,350","936,940,517,139,350"
2007-11-21,"1,806.99",-65.25,-3.49,"1,865.91","1,875.98","1,803.77","307,454","307,454","6,427,690,501,272","6,427,690,501,272","904,570,920,113,290","904,570,944,585,100"
2007-11-22,"1,799.02",-7.97,-0.44,"1,790.25","1,815.33","1,771.39","306,221","306,221","6,055,858,322,951","6,055,858,322,951","900,834,313,925,240","900,834,313,925,240"
2007-11-23,"1,772.88",-26.14,-1.45,"1,806.02","1,820.61","1,745.26","326,672","326,672","7,650,113,610,461","7,650,113,610,461","888,337,579,126,560","888,337,579,126,560"
2007-11-26,"1,855.33",82.45,4.65,"1,803.76","1,855.33","1,795.00","288,563","290,919","6,326,426,635,648","6,342,464,065,588","929,029,187,350,045","929,072,627,350,045"
2007-11-27,"1,859.79",4.46,0.24,"1,813.09","1,865.69","1,787.95","331,824","338,312","7,422,095,091,535","7,466,148,828,215","930,944,733,937,060","930,981,693,937,060"
2007-11-28,"1,834.69",-25.1,-1.35,"1,881.86","1,883.99","1,833.80","323,304","324,837","6,061,125,797,148","6,069,295,166,568","918,500,361,654,785","918,531,801,654,785"
2007-11-29,"1,877.56",42.87,2.34,"1,885.32","1,891.45","1,871.59","344,979","347,704","6,472,488,742,606","6,486,132,779,286","940,194,787,196,800","940,222,687,196,800"
2007-11-30,"1,906.00",28.44,1.51,"1,886.58","1,918.12","1,884.92","337,684","339,308","6,727,432,034,053","6,735,346,837,118","953,798,857,267,255","953,827,057,267,255"
2007-12-03,"1,902.43",-3.57,-0.19,"1,907.95","1,912.71","1,888.08","290,588","291,554","4,867,301,559,594","4,871,952,702,469","951,929,329,730,890","951,957,649,730,890"
2007-12-04,"1,917.83",15.4,0.81,"1,904.33","1,921.83","1,901.51","287,674","288,561","5,129,420,184,226","5,133,442,022,796","959,851,679,859,360","959,877,659,859,360"
2007-12-05,"1,938.20",20.37,1.06,"1,911.92","1,945.03","1,905.65","309,592","310,281","5,358,168,065,817","5,361,084,713,042","970,192,984,212,490","970,217,824,212,490"
2007-12-06,"1,953.17",14.97,0.77,"1,965.89","1,972.37","1,946.13","338,333","339,167","6,972,065,786,084","6,975,440,211,999","978,348,622,704,915","978,371,992,704,915"
2007-12-07,"1,934.32",-18.85,-0.97,"1,969.49","1,969.56","1,934.32","360,147","361,150","6,199,864,288,611","6,203,904,085,811","968,475,893,938,630","968,499,893,938,630"
2007-12-10,"1,906.42",-27.9,-1.44,"1,930.36","1,935.86","1,900.95","283,886","284,759","5,459,373,289,539","5,462,690,676,029","954,917,207,842,650","954,938,807,842,650"
2007-12-11,"1,925.07",18.65,0.98,"1,922.66","1,929.71","1,904.21","263,918","264,531","4,873,125,098,534","4,875,312,339,024","964,132,214,182,680","964,153,154,182,680"
2007-12-12,"1,927.45",2.38,0.12,"1,887.50","1,928.77","1,887.23","313,786","314,547","5,666,568,800,885","5,669,073,579,480","965,086,942,525,845","965,107,102,525,845"
2007-12-13,"1,915.90",-11.55,-0.6,"1,921.65","1,937.50","1,897.25","328,006","328,586","7,122,437,681,948","7,124,383,681,688","959,451,927,479,735","959,471,847,479,735"
2007-12-14,"1,895.05",-20.85,-1.09,"1,914.47","1,921.53","1,877.27","300,312","301,462","5,319,505,944,430","5,323,501,421,160","949,873,432,693,615","949,893,652,693,615"
2007-12-17,"1,839.82",-55.23,-2.91,"1,873.15","1,886.39","1,839.58","281,983","282,472","4,812,738,827,802","4,814,299,304,227","922,762,441,854,410","922,780,651,854,410"
2007-12-18,"1,861.47",21.65,1.18,"1,821.30","1,869.71","1,808.86","276,620","277,037","5,317,919,695,837","5,319,219,273,097","933,788,237,186,205","933,806,477,186,205"
2007-12-20,"1,844.37",-17.1,-0.92,"1,878.59","1,882.61","1,843.73","401,470","401,817","5,892,749,658,539","5,893,807,544,534","925,267,249,897,350","925,285,009,897,350"
2007-12-21,"1,878.32",33.95,1.84,"1,855.06","1,878.32","1,832.34","361,162","362,582","5,639,884,769,315","5,644,607,069,250","942,204,457,539,210","942,224,557,539,210"
2007-12-24,"1,919.47",41.15,2.19,"1,899.20","1,921.39","1,894.79","315,755","317,065","5,188,149,477,145","5,192,199,789,555","963,201,060,730,415","963,218,640,730,415"
2007-12-26,"1,906.72",-12.75,-0.66,"1,924.91","1,926.09","1,901.91","260,500","260,977","3,899,743,082,450","3,901,140,126,720","956,976,157,812,035","956,993,647,812,035"
2007-12-27,"1,908.62",1.9,0.1,"1,901.93","1,915.19","1,891.29","235,609","235,851","3,868,029,588,375","3,868,743,155,300","957,464,154,268,680","957,481,584,268,680"
2007-12-28,"1,897.13",-11.49,-0.6,"1,892.56","1,911.67","1,890.81","229,103","229,424","3,681,544,352,025","3,682,481,315,450","951,887,392,427,970","951,904,852,427,970"
2008-01-02,"1,853.45",-43.68,-2.3,"1,891.45","1,892.50","1,852.78","246,844","247,086","4,535,811,640,014","4,536,509,020,354","929,958,994,544,925","929,976,274,544,925"
2008-01-03,"1,852.73",-0.72,-0.04,"1,834.44","1,858.08","1,821.61","252,817","253,668","4,531,476,939,662","4,534,043,335,302","929,530,683,390,150","929,548,593,390,150"
2008-01-04,"1,863.90",11.17,0.6,"1,853.54","1,869.76","1,824.41","298,548","299,084","5,650,342,933,713","5,651,996,984,858","934,835,911,304,415","934,853,851,304,415"
2008-01-07,"1,831.14",-32.76,-1.76,"1,815.73","1,840.99","1,814.35","267,840","268,130","5,302,579,571,818","5,303,419,231,388","918,344,609,837,250","918,362,009,837,250"
2008-01-08,"1,826.23",-4.91,-0.27,"1,838.64","1,840.62","1,818.69","295,929","296,574","5,354,942,763,519","5,356,821,646,904","915,733,900,935,930","915,751,030,935,930"
2008-01-09,"1,844.47",18.24,1,"1,802.06","1,844.47","1,794.15","277,193","277,671","5,322,215,631,431","5,323,530,674,006","924,688,794,162,375","924,705,054,162,375"
2008-01-10,"1,824.78",-19.69,-1.07,"1,847.94","1,855.07","1,824.78","315,251","315,477","5,435,215,080,863","5,435,824,585,163","914,741,928,655,425","914,757,528,655,425"
2008-01-11,"1,782.27",-42.51,-2.33,"1,844.57","1,847.11","1,776.26","280,218","280,815","5,181,568,493,645","5,183,152,960,220","893,708,735,717,765","893,723,885,717,765"
2008-01-14,"1,765.88",-16.39,-0.92,"1,781.00","1,790.69","1,754.13","249,057","249,324","4,592,175,427,465","4,592,832,347,465","885,769,283,837,510","885,783,743,837,510"
2008-01-15,"1,746.95",-18.93,-1.07,"1,781.53","1,781.53","1,723.14","295,162","295,548","5,664,368,485,698","5,665,290,140,598","876,609,277,410,225","876,623,377,410,225"
2008-01-16,"1,704.97",-41.98,-2.4,"1,715.97","1,735.51","1,701.32","295,410","295,614","5,613,574,818,028","5,614,034,900,628","856,004,928,575,045","856,018,428,575,045"
2008-01-17,"1,723.55",18.58,1.09,"1,726.03","1,732.64","1,687.10","295,560","296,032","6,128,137,560,877","6,129,198,984,922","865,683,638,832,460","865,696,688,832,460"
2008-01-18,"1,734.72",11.17,0.65,"1,689.28","1,737.42","1,684.39","287,436","287,709","6,028,343,455,419","6,028,941,355,274","871,145,986,902,470","871,159,576,902,470"
2008-01-21,"1,683.56",-51.16,-2.95,"1,723.95","1,724.39","1,673.42","285,719","286,056","5,698,167,918,687","5,698,907,867,067","845,735,722,463,540","845,748,322,463,540"
2008-01-22,"1,609.02",-74.54,-4.43,"1,628.92","1,636.06","1,578.37","316,574","316,867","6,950,122,121,452","6,950,698,307,102","809,193,916,959,190","809,205,166,959,190"
